Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights
24,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Ful...","₹35,990","₹43,990",18% off,4.4,23095,1851,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor T&C
24,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
24,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
24,LG 8 kg 5 Star with AI Direct Drive Washer with Steam Fully Automatic Front Load Washing Machine with ...,"₹38,990","₹52,990",26% off,4.4,76,5,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years Warranty on Motor (T&C)
24,"IFB 6.5 kg Steam Wash, Hard Water Wash, Active Color Protection Fully Automatic Front Load Washing Mac...","₹25,990","₹35,490",26% off,4.3,110,9,"1000 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
24,IFB 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Brown,"₹33,490","₹43,990",23% off,4.1,22,2,"1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Warranty on Product, 10 Years Warranty on Spare Parts Support and 10 Years Warranty on Motor"
24,"ONIDA 8 kg 5 star and In-built Basket Semi Automatic Top Load Washing Machine Red, White","₹10,500","₹13,690",23% off,4.2,10502,930,"1450 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, and Additional 5 Years on Motor"
25,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
25,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
25,"BOSCH 6 kg Drive Motor, Anti Tangle, Anti Vibration Fully Automatic Front Load Washing Machine with In...","₹26,490","₹30,890",14% off,4.4,10121,1109,"800 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive on Product , 12 Years on Motor"
25,"Voltas Beko 10 kg Semi Automatic Top Load Washing Machine White, Maroon","₹13,350","₹21,590",38% off,4.4,9,0,1400 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 5 Years Warranty on Motor
25,"Singer 10 kg Semi Automatic Top Load Washing Machine White, Blue","₹12,690","₹20,590",38% off,4.5,43,7,1350 RPM Max Speed | 5 Star Rating | 2 Years on Product and 5 Years on Wash and Spin Motor
25,"Lloyd by Havells 8 kg 1300 RPM, Soak Function, 3 Wash Programs, Swift Dry, Magic Filter Semi Automatic...","₹17,000","₹17,590",3% off,4.3,2977,216,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor
25,"Lloyd 9 kg Semi Automatic Top Load Washing Machine with In-built Heater Orange, Grey","₹16,999","₹24,890",31% off,3.9,35,4,"1300 RPM Max Speed | 5 Star Rating | 2 Years on comprehansive warranty, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
25,"Godrej 8 kg 460 W PowerMax Wash Motor, Boderless Design With Toughened Glass Lid Semi Automatic Top Lo...","₹13,349","₹21,990",39% off,4.3,269,15,1440 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years on Wash Motor
25,"Lloyd by Havells 9 kg Toughened Glass Soft Closing Glass Lids, 1300 RPM, Soak Function, 5 Wash Program...","₹14,090","₹20,490",31% off,4.3,1499,108,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive on Washing Machine and 5 Years on Motor from Llyod
25,"Admiral 8.5 kg Semi Automatic Top Load Washing Machine Blue, White","₹10,990","₹12,649",13% off,4.2,189,14,1350 rpm Max Speed | 5 Star Rating | 3 Years Warranty on Product
25,Samsung 6.5 kg with Steam Fully Automatic Front Load Washing Machine Silver,"₹35,000","₹38,400",8% off,4.3,31,2,"1200 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
25,"LG 8 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Rat Away, 6 Kg (Spin Tub Capacity)...","₹13,740","₹17,490",21% off,4.2,98,5,800 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Complete Washing Machine and 5 Years on Motor from LG
25,Hafele 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹25,990","₹51,000",49% off,N/A,N/A,N/A,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | 3 Years Comprehensive Warranty,12 Years Motor Warranty and 12Years Spare Parts Support"
25,Panasonic 8 kg Semi Automatic Top Load Washing Machine Blue,"₹13,290","₹15,200",12% off,4.3,15,2,1350 RPM Max Speed | 5 Star Rating | 2 YEAR
25,"Samsung 12/7 kg Washer with Dryer 5 Star, AI EcoBubble, AI Wash, AI Control, AI Energy Mode, Air Wash,...","₹53,790","₹99,990",46% off,N/A,N/A,N/A,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
25,BOSCH 9 kg 1400RPM Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹40,689","₹70,890",42% off,5,5,1,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 years on product, 12 years on motor"
25,Voltas Beko by A Tata Product 8 kg Semi Automatic Top Load Washing Machine with In-built Heater White,"₹12,799","₹19,990",35% off,4,13,2,1450 RPM Max Speed | 5 Star Rating | 2 years comprehensive + additional 3 years on wash and spin motor
25,"LG 8 kg 5 Star with Steam, Inverter Direct Drive, 6 Motion Direct Drive, Touch Panel and 1400 RPM Full...","₹37,990","₹47,990",20% off,4.4,4091,314,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor T&C
25,Whirlpool 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹15,275","₹20,760",26% off,3.2,15,1,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
25,"Haier 10.5 kg Fully Automatic Top Load Washing Machine Black, Grey","₹24,150","₹37,000",34% off,4.9,9,0,780 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 10 Years Motor Warranty
25,"Power Guard 8.5 kg Washer only Black, Grey","₹6,099","₹10,999",44% off,4.2,22,1,"1350 RPM Max Speed | 5 Star Rating | 2 years on product, 10 Years on motor"
25,"LG 7 kg 5 Star with Steam, Inverter Direct Drive Technology, 6 Motion DD, Touch Panel and 1200 RPM Ful...","₹35,990","₹43,990",18% off,4.4,23095,1851,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor T&C
25,Lloyd by Havells 8 kg Washing Machine Fully Automatic Top Load Black,"₹18,900","₹33,290",43% off,4,138,14,"680 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product, 10 Years Warranty on Motor"
25,BOSCH 8 Kg with Steam Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹34,190","₹59,490",42% off,4.3,12868,942,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
26,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
26,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
26,Haier 6.5 kg Fully Automatic Top Load Washing Machine Grey,"₹14,790","₹22,400",33% off,4.1,12,0,800 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
26,"Samsung 12 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey","₹40,690","₹56,990",28% off,3,4,0,1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 20 Years Warranty on Digital Inverter Motor
26,BOSCH 10 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹49,999","₹74,590",32% off,5,3,0,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 3 years on product, 12 years on motor"
26,BOSCH 10 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹42,630","₹59,990",28% off,N/A,N/A,N/A,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 3 Years Comprehensive Warranty on Product and 12 Years Warranty on Digital Inverter Motor
26,Samsung 6.5 kg 5 Star Inverter Wobble technology Fully Automatic Top Load Washing Machine Grey,"₹15,990","₹21,500",25% off,4.3,24717,1969,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
26,"IFB 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver, Black","₹34,590","₹48,640",28% off,N/A,N/A,N/A,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
26,IFB 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Brown,"₹33,490","₹43,990",23% off,4.1,22,2,"1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Warranty on Product, 10 Years Warranty on Spare Parts Support and 10 Years Warranty on Motor"
26,"LG 11/7 kg Washer with Dryer AI Direct Drive Technology, Wi-Fi Enabled , Reduce allergens & wrinkles w...","₹57,490","₹1,01,990",43% off,4.4,205,11,1400 rpm Max Speed | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
26,Godrej 7 kg 5 Star with Rollercoaster wash Washing Machine Fully Automatic Top Load Grey,"₹14,900","₹19,500",23% off,4.2,1274,116,670 rpm Max Speed | 5 Star Rating | 2 Years on Product and 10 Years on Motor from Godrej
26,"LG 8.5 kg White Roller Jet Pulsator, Soak and Dual Magic Filter and Magic Wheels Semi Automatic Top Lo...","₹14,690","₹19,190",23% off,4.5,6056,655,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive and 5 Years on Motor from LG
26,Whirlpool 6.5 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹17,490","₹20,650",15% off,4.1,53,5,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
26,"Samsung 12 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey","₹42,990","₹60,990",29% off,N/A,N/A,N/A,1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 20 Years Warranty on Digital Inverter Motor
26,Godrej 6.5 kg Fully Automatic Top Load Washing Machine Blue,"₹18,990","₹23,040",17% off,4.3,159,19,700 rpm Max Speed | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor from Godrej
26,IFB 8 kg Fully Automatic Top Load Washing Machine Brown,"₹24,110","₹33,250",27% off,N/A,N/A,N/A,720 rpm Max Speed | 5 Star Rating | 4 Years Super Warranty + 10 Years Spare Parts Support + 10 Years Motor Warranty
26,"Admiral 6.5 kg Semi Automatic Top Load Washing Machine Maroon, White","₹8,999",N/A,N/A,4.2,189,14,1350 rpm Max Speed | 5 Star Rating | 3 Years Warranty on Product
26,"Whirlpool 10.5 kg 5 Star, Hard Water wash Semi Automatic Top Load Washing Machine Grey","₹16,699","₹22,000",24% off,4.5,5759,589,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 10 Years Warranty on Wash Motor and Prime Mover from Whirlpool
26,Samsung 8 kg Semi Automatic Top Load Washing Machine Red,"₹12,490","₹17,500",28% off,4.3,100,4,"1300 RPM Max Speed | 5 Star Rating | 2 Years warranty on product, 5 Years Warranty on Wash"
26,"LG 8 kg 5 Star, AI Direct Drive Technology, Steam, 6 Motion DD Fully Automatic Front Load Washing Mach...","₹35,900","₹49,990",28% off,4.3,12031,798,1200 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
26,Admiral 6.5 kg Fully Automatic Top Load Washing Machine Black,"₹13,999",N/A,N/A,3.6,37,7,600 rpm Max Speed | 5 Star Rating | 3 Years Warranty on Product
26,BOSCH 7 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹30,849","₹45,190",31% off,4.6,8,4,"1000 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive on Product , 12 Years on Motor"
26,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹18,690","₹26,399",29% off,4.2,25292,1702,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 8 Years Additional Warranty on Motor and Prime Mover
26,Whirlpool 8.5 kg Semi Automatic Top Load Washing Machine Grey,"₹13,477","₹16,950",20% off,4.3,3207,286,1400 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 10 Years on Motor
27,"Thomson 10 kg Semi Automatic Top Load Washing Machine Black, White","₹12,490","₹15,499",19% off,4.3,119,17,1400 rpm Max Speed | 2 Years Warranty on Product and 5 Years on Motor from Thomson
27,IFB 12 kg Fully Automatic Top Load Washing Machine with In-built Heater Blue,"₹36,490","₹46,490",21% off,N/A,N/A,N/A,"720 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
27,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
27,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
27,"Haier 10.5 kg AI, Wi-Fi, Direct Drive Technology, Condensor and Sensor Dry with Dual Cycle Technology,...","₹59,900","₹84,990",29% off,4.3,2844,298,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 5 Years Warranty on Product and 12 Years Warranty on Motor
27,LG 8 kg Fully Automatic Top Load Washing Machine Black,"₹21,842","₹28,900",24% off,N/A,N/A,N/A,740 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
27,Power Guard 7 kg Semi Automatic Top Load Washing Machine Blue,"₹8,999","₹15,990",43% off,4.3,3,0,1450 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Complete Unit & 10 Years Warranty on Motor
27,Voltas Beko by A Tata Product 6 kg Fully Automatic Top Load Washing Machine Grey,"₹18,000","₹19,420",7% off,4,21,3,700 rpm Max Speed | 5 Star Rating | 3 Years Comprehensive and Additional 9 Years On Motor from Voltas Beko
27,"IFB 8 kg Powered by AI, 5 Star,� with 2x Steam Cycle Fully Automatic Front Load Washing Machine with I...","₹34,990","₹50,690",30% off,4.4,1990,200,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty, 10 Years Motor Warranty, 10 Years Spares Support"
27,Godrej 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Black,"₹18,490","₹28,500",35% off,4.1,159,19,670 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Entire Washing Machine and 10 Years on Motor From Godrej
27,BOSCH 7.5 kg Fully Automatic Top Load Washing Machine White,"₹23,301","₹28,990",19% off,4.3,12,1,680 RPM Max Speed | 2 Years Warranty on Product
27,Godrej 7 kg Fully Automatic Top Load Washing Machine Black,"₹18,599","₹31,250",40% off,N/A,N/A,N/A,1400 RPM Max Speed | 5 Star Rating | 10 Year Warranty on Motor and 2 year Warranty on Entire Washing Machine?
27,Samsung 6.5 kg with Steam Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹33,406","₹39,900",16% off,4.5,18,2,"1000 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
27,Admiral 6 kg Fully Automatic Top Load Washing Machine Grey,"₹12,649",N/A,N/A,3.6,37,7,600 rpm Max Speed | 5 Star Rating | 3 Years Warranty on Product
27,Sansui 6.5 kg Fully Automatic Top Load Washing Machine Grey,"₹12,990","₹18,990",31% off,3.7,110,11,700 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty On Product and 10 Years on Motor
27,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Blue,"₹36,989","₹57,990",36% off,N/A,N/A,N/A,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 1 Year Comprehensive Warranty on Product and 10 Years Warranty on Motor
27,"BOSCH 9 kg 1400RPM, Anti Wrinkle, i-DOS system and EcoSilence Drive motor Fully Automatic Front Load W...","₹50,577","₹65,990",23% off,4.4,9197,768,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 years on product, 12 years on motor"
