Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights,Product URL
24,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
24,"Samsung 7 kg Semi Automatic Top Load Washing Machine Red, White, Grey","₹12,490","₹13,639",8% off,4.4,973.0,82.0,"1300 rpm Max Speed | 5 Star Rating | 2 years on product, 2 years on motor (T&C Apply)",https://www.flipkart.com/samsung-7-kg-semi-automatic-top-load-washing-machine-red-white-grey/p/itmfdv6gfwjkmjzt
24,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine Grey,"₹17,490","₹21,200",17% off,7.5,,,740 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 10 Years Warranty on Motor and Prime Mover from Whirlpool,https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-washing-machine-grey/p/itmfef996hqssd5f
24,MOTOROLA 7 kg 5 Star Rating Garment Sterilization Fully Automatic Front Load Washing Machine with In-built Heater White(70FLAM5W),"₹25,190","₹33,990",25% off,4.1,445.0,64.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 03 Years Special Warranty on Wash Motor,https://www.flipkart.com/motorola-7-kg-5-star-rating-garment-sterilization-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm1ad6a5136676c
24,"Godrej 8 kg with Tri-Roto Scrub Pulsator Washing Machine Semi Automatic Top Load White, Pink","₹13,490","₹17,000",20% off,4.5,190.0,14.0,1440 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Motor,https://www.flipkart.com/godrej-8-kg-tri-roto-scrub-pulsator-washing-machine-semi-automatic-top-load-white-pink/p/itm102142ec35ae3
25,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
25,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
25,"Samsung 7 kg Semi Automatic Top Load Washing Machine Red, White, Grey","₹12,490","₹13,639",8% off,4.4,973.0,82.0,"1300 rpm Max Speed | 5 Star Rating | 2 years on product, 2 years on motor (T&C Apply)",https://www.flipkart.com/samsung-7-kg-semi-automatic-top-load-washing-machine-red-white-grey/p/itmfdv6gfwjkmjzt
25,"IFB 6.5 kg Powered by AI, 5 Star, with 2x Steam Cycle Fully Automatic Front Load Washing Machine with In-built Heater Silver(ELENA SXS 6510)","₹25,460","₹31,290",18% off,4.3,73399.0,7682.0,"1000 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Spares Support",https://www.flipkart.com/ifb-6-5-kg-powered-ai-5-star-2x-steam-cycle-fully-automatic-front-load-washing-machine-in-built-heater-silver/p/itm4a5ef11de0d33
25,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
25,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
25,"BOSCH 9 kg 1400RPM, Anti Wrinkle, i-DOS system and EcoSilence Drive motor Fully Automatic Front Load Washing Machine with In-built Heater White(WGA244AWIN)","₹50,577","₹65,990",23% off,4.4,9198.0,768.0,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | 2 years on product, 12 years on motor",https://www.flipkart.com/bosch-9-kg-1400rpm-anti-wrinkle-i-dos-system-ecosilence-drive-motor-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm74a1c4709cd6b
25,"Whirlpool 8 kg 5 Star, Supersoak Technology Semi Automatic Top Load Washing Machine Purple","₹11,520","₹15,300",24% off,4.4,5603.0,638.0,"1400 rpm Max Speed | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool",https://www.flipkart.com/whirlpool-8-kg-5-star-supersoak-technology-semi-automatic-top-load-washing-machine-purple/p/itmf7nvwrycfygsb
25,Haier 8 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹21,130","₹36,000",41% off,,,,0 RPM Max Speed | With In-Built Heater | 5 Years warranty,https://www.flipkart.com/haier-8-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itmd46811917d0e7
25,Godrej 7 kg 5 Star with Rollercoaster wash Washing Machine Fully Automatic Top Load Grey,"₹14,900","₹19,500",23% off,4.2,1274.0,116.0,670 rpm Max Speed | 5 Star Rating | 2 Years on Product and 10 Years on Motor from Godrej,https://www.flipkart.com/godrej-7-kg-5-star-rollercoaster-wash-washing-machine-fully-automatic-top-load-grey/p/itm138afc3291f4d
25,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
25,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
25,"LG 13 kg WashTower, AI Direct Drive & DUAL Inverter Heat Pump, Wi-Fi, Steam Fully Automatic Front Load Washing Machine with In-built Heater Multicolor(FWT1310BG)","₹1,59,990","₹2,75,000",41% off,4.3,12136.0,810.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-13-kg-washtower-ai-direct-drive-dual-inverter-heat-pump-wi-fi-steam-fully-automatic-front-load-washing-machine-in-built-heater-multicolor/p/itmbb993f9117d83
25,"Whirlpool 7.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Washing Machine Maroon","₹11,399","₹14,999",24% off,4.3,446.0,32.0,"1450 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool",https://www.flipkart.com/whirlpool-7-5-kg-5-star-power-dry-technology-semi-automatic-top-load-washing-machine-maroon/p/itm7cbfbfa946e50
25,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
25,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
25,"Electrolux 8.5 kg Smart Sensors, Colour Care,Venting Dryer with Reverse Tumbling, White,UltimateCare 300, Dryer White(EDV854J3WB)","₹38,780","₹70,990",45% off,4.6,13.0,2.0,1200 rpm Max Speed | 2 Years Standard Warranty on Product and 10 Years Warranty on Inverter Motor,https://www.flipkart.com/electrolux-8-5-kg-smart-sensors-colour-care-venting-dryer-reverse-tumbling-white-ultimatecare-300-white/p/itma0f1b4f090c4c
25,"Thomson 10 kg Semi Automatic Top Load Washing Machine Black, White","₹12,490","₹15,499",19% off,4.3,119.0,17.0,1400 rpm Max Speed | 2 Years Warranty on Product and 5 Years on Motor from Thomson,https://www.flipkart.com/thomson-10-kg-semi-automatic-top-load-washing-machine-black-white/p/itm57e0792a91750
25,LG 11 kg with Wi-Fi Enabled Fully Automatic Top Load Washing Machine Black,"₹34,990","₹39,990",12% off,4.4,85200.0,5956.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-11-kg-wi-fi-enabled-fully-automatic-top-load-washing-machine-black/p/itmc1e1e3d859a85
25,"Midea 8/5 kg Washer with Dryer Inverter Motor, 1400 RPM, In-built Heater, Quick 15 Wash cycle with In-built Heater Grey(MF100D80B/T-IN)","₹33,000",,,3.7,3.0,1.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Year Product & 10 Year Motor,https://www.flipkart.com/midea-8-5-kg-washer-dryer-inverter-motor-1400-rpm-in-built-heater-quick-15-wash-cycle-heater-grey/p/itma28cd0ff37f9c
25,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Load Washing Machine Grey, Black(WTEON ALP 70 5.0 FDUN GPGR)","₹13,990","₹27,300",48% off,4.2,9874.0,682.0,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-zero-pressure-technology-fills-tub-60-faster-fabrisafe-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm98364367d4e69
25,"Thomson 8 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass and Double Waterfall Semi Automatic Top Load Washing Machine Black, Grey(TSG8000)","₹8,999","₹12,999",30% off,4.1,29244.0,2462.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-8-kg-5-star-aqua-magic-grande-series-floral-toughened-glass-double-waterfall-semi-automatic-top-load-washing-machine-black-grey/p/itm19805c9b3ce40
25,"Godrej 8 kg with Tri-Roto Scrub Pulsator Washing Machine Semi Automatic Top Load White, Pink","₹13,490","₹17,000",20% off,4.5,190.0,14.0,1440 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Motor,https://www.flipkart.com/godrej-8-kg-tri-roto-scrub-pulsator-washing-machine-semi-automatic-top-load-white-pink/p/itm102142ec35ae3
25,"Samsung 12 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey","₹45,290","₹59,990",24% off,,,,1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 20 Years Warranty on Digital Inverter Motor,https://www.flipkart.com/samsung-12-kg-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itm22d4a4810dd3d
26,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
26,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
26,"Voltas Beko 10 kg Semi Automatic Top Load Washing Machine White, Maroon","₹13,290","₹21,590",38% off,4.4,9.0,0.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/voltas-beko-10-kg-semi-automatic-top-load-washing-machine-white-maroon/p/itm591a59f292002
26,"Lloyd by Havells 6.5 kg 1300 RPM, 2 Wash Programs, Magic Filter Semi Automatic Top Load Washing Machine Red(GLWS655PUKRD)","₹11,999","₹13,490",11% off,4.3,1500.0,108.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor,https://www.flipkart.com/lloyd-havells-6-5-kg-1300-rpm-2-wash-programs-magic-filter-semi-automatic-top-load-washing-machine-red/p/itm2bcd916a170bf
26,"Intex 7.5 kg With Lint Filter, Buzzer, Castor Wheel with pad, Collar Scrubber ,Transparent Lid Semi Automatic Top Load Washing Machine Grey, White(SA75GRPT)","₹13,499",,,4.3,17035.0,2400.0,1300 rpm Max Speed | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor,https://www.flipkart.com/intex-7-5-kg-lint-filter-buzzer-castor-wheel-pad-collar-scrubber-transparent-lid-semi-automatic-top-load-washing-machine-grey-white/p/itm4ac1b92d06850
26,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Blue,"₹35,669","₹56,490",36% off,,,,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-blue/p/itmc38508693d36a
26,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
26,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
26,White Westinghouse (Trademark by Electrolux) 6.5 kg Fully Automatic Top Load Washing Machine Grey,"₹11,890","₹15,999",25% off,3.7,75.0,23.0,700 rpm Max Speed | 2 Years Warranty on Product and 5 Years on Motor,https://www.flipkart.com/white-westinghouse-trademark-electrolux-6-5-kg-fully-automatic-top-load-washing-machine-grey/p/itmaedd59770e65c
26,Whirlpool 7 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹15,275","₹20,760",26% off,3.2,15.0,1.0,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itmda9428f9a44c8
26,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
26,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
26,"IFB 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Silver, Black","₹34,950","₹48,640",28% off,,,,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support",https://www.flipkart.com/ifb-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-silver-black/p/itm1c5f740a38d6f
26,Voltas Beko by A Tata Product 12 kg Semi Automatic Top Load Washing Machine Grey,"₹14,240","₹20,590",30% off,4.3,162.0,15.0,1450 RPM Max Speed | 5 Star Rating | 2 year,https://www.flipkart.com/voltas-beko-tata-product-12-kg-semi-automatic-top-load-washing-machine-grey/p/itm77b28482c773f
26,"Thomson 7 kg Semi Automatic Top Load Washing Machine White, Blue, Grey","₹8,490","₹10,499",19% off,4.1,4563.0,464.0,1400 rpm Max Speed | 2 Years Comprehensive Warranty and 4 Years Warranty on Motor from Thomson,https://www.flipkart.com/thomson-7-kg-semi-automatic-top-load-washing-machine-white-blue-grey/p/itm4cf2b479e06e0
26,"Whirlpool 8.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Washing Machine Grey, Purple","₹13,490","₹17,400",22% off,4.3,2899.0,268.0,"1450 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty and 5 Years Warranty on Wash Motor, Spin motor and Prime Mover from Whirlpool",https://www.flipkart.com/whirlpool-8-5-kg-5-star-power-dry-technology-semi-automatic-top-load-washing-machine-grey-purple/p/itm479a8c0f8335f
26,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
